Format,2.0E,
Memory Length,100000,
IntpDistance,0,
Trigger Address,0,
Trigger Level,8.000E-03,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,5.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,S,
Horizontal Scale,5.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Display Last Dot Address,100000,
Waveform Last Dot Address,0,
SincET Mode,Real Time,
Sampling Period,5.000E-05,
Horizontal Old Scale,5.000E-01,
Horizontal Old Position,0.000E+00,
Firmware,V1.26,
Time,14-May-18 14:57:40,
Mode,Detail,
Waveform Data,
-1.547400e+00,-1.40e+00,
-1.547350e+00,-1.60e+00,
-1.547300e+00,-1.60e+00,
-1.547250e+00,-1.40e+00,
-1.547200e+00,-1.40e+00,
-1.547150e+00,-1.60e+00,
-1.547100e+00,-1.60e+00,
-1.547050e+00,-1.40e+00,
-1.547000e+00,-1.60e+00,
-1.546950e+00,-1.60e+00,
-1.546900e+00,-1.40e+00,
-1.546850e+00,-1.60e+00,
-1.546800e+00,-1.60e+00,
-1.546750e+00,-1.60e+00,
-1.546700e+00,-1.60e+00,
-1.546650e+00,-1.60e+00,
-1.546600e+00,-1.60e+00,
-1.546550e+00,-1.60e+00,
-1.546500e+00,-1.80e+00,
-1.546450e+00,-1.80e+00,
-1.546400e+00,-1.60e+00,
-1.546350e+00,-1.80e+00,
-1.546300e+00,-1.80e+00,
-1.546250e+00,-1.80e+00,
-1.546200e+00,-1.80e+00,
-1.546150e+00,-1.80e+00,
-1.546100e+00,-1.60e+00,
-1.546050e+00,-1.80e+00,
-1.546000e+00,-1.60e+00,
-1.545950e+00,-1.80e+00,
-1.545900e+00,-1.80e+00,
-1.545850e+00,-1.80e+00,
-1.545800e+00,-1.80e+00,
-1.545750e+00,-1.80e+00,
-1.545700e+00,-1.80e+00,
-1.545650e+00,-1.80e+00,
-1.545600e+00,-1.80e+00,
-1.545550e+00,-1.80e+00,
-1.545500e+00,-1.60e+00,
-1.545450e+00,-1.60e+00,
-1.545400e+00,-1.80e+00,
-1.545350e+00,-1.80e+00,
-1.545300e+00,-1.60e+00,
-1.545250e+00,-1.80e+00,
-1.545200e+00,-1.60e+00,
-1.545150e+00,-1.60e+00,
-1.545100e+00,-1.60e+00,
-1.545050e+00,-1.60e+00,
-1.545000e+00,-1.60e+00,
-1.544950e+00,-1.60e+00,
-1.544900e+00,-1.60e+00,
-1.544850e+00,-1.60e+00,
-1.544800e+00,-1.40e+00,
-1.544750e+00,-1.40e+00,
-1.544700e+00,-1.40e+00,
-1.544650e+00,-1.40e+00,
-1.544600e+00,-1.40e+00,
-1.544550e+00,-1.40e+00,
-1.544500e+00,-1.40e+00,
-1.544450e+00,-1.40e+00,
-1.544400e+00,-1.40e+00,
-1.544350e+00,-1.20e+00,
-1.544300e+00,-1.40e+00,
-1.544250e+00,-1.20e+00,
-1.544200e+00,-1.20e+00,
-1.544150e+00,-1.00e+00,
-1.544100e+00,-1.20e+00,
-1.544050e+00,-1.00e+00,
-1.544000e+00,-1.20e+00,
-1.543950e+00,-1.00e+00,
-1.543900e+00,-1.00e+00,
-1.543850e+00,-1.00e+00,
-1.543800e+00,-1.00e+00,
-1.543750e+00,-1.00e+00,
-1.543700e+00,-1.00e+00,
-1.543650e+00,-8.00e-01,
-1.543600e+00,-8.00e-01,
-1.543550e+00,-8.00e-01,
-1.543500e+00,-8.00e-01,
-1.543450e+00,-6.00e-01,
-1.543400e+00,-6.00e-01,
-1.543350e+00,-6.00e-01,
-1.543300e+00,-6.00e-01,
-1.543250e+00,-4.00e-01,
-1.543200e+00,-4.00e-01,
-1.543150e+00,-4.00e-01,
-1.543100e+00,-4.00e-01,
-1.543050e+00,-4.00e-01,
-1.543000e+00,-2.00e-01,
-1.542950e+00,-2.00e-01,
-1.542900e+00,-2.00e-01,
-1.542850e+00,0.00e+00,
-1.542800e+00,0.00e+00,
-1.542750e+00,0.00e+00,
-1.542700e+00,0.00e+00,
-1.542650e+00,0.00e+00,
-1.542600e+00,2.00e-01,
-1.542550e+00,2.00e-01,
-1.542500e+00,2.00e-01,
-1.542450e+00,2.00e-01,
-1.542400e+00,2.00e-01,
-1.542350e+00,4.00e-01,
-1.542300e+00,4.00e-01,
-1.542250e+00,6.00e-01,
-1.542200e+00,6.00e-01,
-1.542150e+00,6.00e-01,
-1.542100e+00,6.00e-01,
-1.542050e+00,6.00e-01,
-1.542000e+00,6.00e-01,
-1.541950e+00,8.00e-01,
-1.541900e+00,8.00e-01,
-1.541850e+00,8.00e-01,
-1.541800e+00,1.00e+00,
-1.541750e+00,1.00e+00,
-1.541700e+00,1.20e+00,
-1.541650e+00,1.00e+00,
-1.541600e+00,1.00e+00,
-1.541550e+00,1.20e+00,
-1.541500e+00,1.20e+00,
-1.541450e+00,1.20e+00,
-1.541400e+00,1.40e+00,
-1.541350e+00,1.40e+00,
-1.541300e+00,1.40e+00,
-1.541250e+00,1.40e+00,
-1.541200e+00,1.40e+00,
-1.541150e+00,1.60e+00,
-1.541100e+00,1.60e+00,
-1.541050e+00,1.60e+00,
-1.541000e+00,1.80e+00,
-1.540950e+00,1.60e+00,
-1.540900e+00,1.80e+00,
-1.540850e+00,1.80e+00,
-1.540800e+00,1.80e+00,
-1.540750e+00,2.00e+00,
-1.540700e+00,2.00e+00,
-1.540650e+00,1.80e+00,
-1.540600e+00,2.00e+00,
-1.540550e+00,2.00e+00,
-1.540500e+00,2.20e+00,
-1.540450e+00,2.20e+00,
-1.540400e+00,2.20e+00,
-1.540350e+00,2.20e+00,
-1.540300e+00,2.20e+00,
-1.540250e+00,2.40e+00,
-1.540200e+00,2.40e+00,
-1.540150e+00,2.40e+00,
-1.540100e+00,2.60e+00,
-1.540050e+00,2.60e+00,
-1.540000e+00,2.40e+00,
-1.539950e+00,2.60e+00,
-1.539900e+00,2.60e+00,
-1.539850e+00,2.60e+00,
-1.539800e+00,2.60e+00,
-1.539750e+00,2.60e+00,
-1.539700e+00,2.80e+00,
-1.539650e+00,2.80e+00,
-1.539600e+00,2.80e+00,
-1.539550e+00,2.80e+00,
-1.539500e+00,2.80e+00,
-1.539450e+00,2.80e+00,
-1.539400e+00,3.00e+00,
-1.539350e+00,3.00e+00,
-1.539300e+00,2.80e+00,
-1.539250e+00,2.80e+00,
-1.539200e+00,3.00e+00,
-1.539150e+00,3.00e+00,
-1.539100e+00,3.00e+00,
-1.539050e+00,3.00e+00,
-1.539000e+00,3.00e+00,
-1.538950e+00,3.00e+00,
-1.538900e+00,3.00e+00,
-1.538850e+00,3.00e+00,
-1.538800e+00,3.00e+00,
-1.538750e+00,3.00e+00,
-1.538700e+00,3.00e+00,
-1.538650e+00,3.00e+00,
-1.538600e+00,3.00e+00,
-1.538550e+00,3.00e+00,
-1.538500e+00,3.00e+00,
-1.538450e+00,3.00e+00,
-1.538400e+00,3.00e+00,
-1.538350e+00,2.80e+00,
-1.538300e+00,3.00e+00,
-1.538250e+00,2.80e+00,
-1.538200e+00,3.00e+00,
-1.538150e+00,3.00e+00,
-1.538100e+00,3.00e+00,
-1.538050e+00,2.80e+00,
-1.538000e+00,3.00e+00,
-1.537950e+00,2.80e+00,
-1.537900e+00,2.80e+00,
-1.537850e+00,2.80e+00,
-1.537800e+00,2.60e+00,
-1.537750e+00,2.80e+00,
-1.537700e+00,2.80e+00,
-1.537650e+00,2.80e+00,
-1.537600e+00,2.60e+00,
-1.537550e+00,2.60e+00,
-1.537500e+00,2.60e+00,
-1.537450e+00,2.60e+00,
-1.537400e+00,2.60e+00,
-1.537350e+00,2.60e+00,
-1.537300e+00,2.60e+00,
-1.537250e+00,2.60e+00,
-1.537200e+00,2.40e+00,
-1.537150e+00,2.40e+00,
-1.537100e+00,2.40e+00,
-1.537050e+00,2.40e+00,
-1.537000e+00,2.20e+00,
-1.536950e+00,2.20e+00,
-1.536900e+00,2.20e+00,
-1.536850e+00,2.00e+00,
-1.536800e+00,2.20e+00,
-1.536750e+00,2.00e+00,
-1.536700e+00,2.00e+00,
-1.536650e+00,2.00e+00,
-1.536600e+00,2.00e+00,
-1.536550e+00,1.80e+00,
-1.536500e+00,1.80e+00,
-1.536450e+00,1.80e+00,
-1.536400e+00,1.60e+00,
-1.536350e+00,1.60e+00,
-1.536300e+00,1.60e+00,
-1.536250e+00,1.40e+00,
-1.536200e+00,1.40e+00,
-1.536150e+00,1.40e+00,
-1.536100e+00,1.40e+00,
-1.536050e+00,1.20e+00,
-1.536000e+00,1.20e+00,
-1.535950e+00,1.20e+00,
-1.535900e+00,1.20e+00,
-1.535850e+00,8.00e-01,
-1.535800e+00,1.00e+00,
-1.535750e+00,1.00e+00,
-1.535700e+00,8.00e-01,
-1.535650e+00,8.00e-01,
-1.535600e+00,6.00e-01,
-1.535550e+00,6.00e-01,
-1.535500e+00,6.00e-01,
-1.535450e+00,4.00e-01,
-1.535400e+00,4.00e-01,
-1.535350e+00,4.00e-01,
-1.535300e+00,2.00e-01,
-1.535250e+00,2.00e-01,
-1.535200e+00,0.00e+00,
-1.535150e+00,0.00e+00,
-1.535100e+00,0.00e+00,
-1.535050e+00,-2.00e-01,
-1.535000e+00,-2.00e-01,
-1.534950e+00,-2.00e-01,
-1.534900e+00,-2.00e-01,
-1.534850e+00,-4.00e-01,
-1.534800e+00,-4.00e-01,
-1.534750e+00,-6.00e-01,
-1.534700e+00,-6.00e-01,
-1.534650e+00,-6.00e-01,
-1.534600e+00,-6.00e-01,
-1.534550e+00,-8.00e-01,
-1.534500e+00,-1.00e+00,
-1.534450e+00,-1.00e+00,
-1.534400e+00,-1.00e+00,
-1.534350e+00,-1.00e+00,
-1.534300e+00,-1.20e+00,
-1.534250e+00,-1.20e+00,
-1.534200e+00,-1.20e+00,
-1.534150e+00,-1.20e+00,
-1.534100e+00,-1.40e+00,
-1.534050e+00,-1.40e+00,
-1.534000e+00,-1.40e+00,
-1.533950e+00,-1.40e+00,
-1.533900e+00,-1.60e+00,
-1.533850e+00,-1.60e+00,
-1.533800e+00,-1.60e+00,
-1.533750e+00,-1.60e+00,
-1.533700e+00,-1.80e+00,
-1.533650e+00,-1.80e+00,
-1.533600e+00,-1.80e+00,
-1.533550e+00,-1.80e+00,
-1.533500e+00,-1.80e+00,
-1.533450e+00,-2.00e+00,
-1.533400e+00,-2.00e+00,
-1.533350e+00,-2.20e+00,
-1.533300e+00,-2.20e+00,
-1.533250e+00,-2.00e+00,
-1.533200e+00,-2.20e+00,
-1.533150e+00,-2.20e+00,
-1.533100e+00,-2.20e+00,
-1.533050e+00,-2.20e+00,
-1.533000e+00,-2.20e+00,
-1.532950e+00,-2.20e+00,
-1.532900e+00,-2.20e+00,
-1.532850e+00,-2.20e+00,
-1.532800e+00,-2.40e+00,
-1.532750e+00,-2.20e+00,
-1.532700e+00,-2.40e+00,
-1.532650e+00,-2.40e+00,
-1.532600e+00,-2.40e+00,
-1.532550e+00,-2.40e+00,
-1.532500e+00,-2.40e+00,
-1.532450e+00,-2.40e+00,
-1.532400e+00,-2.40e+00,
-1.532350e+00,-2.40e+00,
-1.532300e+00,-2.40e+00,
-1.532250e+00,-2.40e+00,
-1.532200e+00,-2.20e+00,
-1.532150e+00,-2.40e+00,
-1.532100e+00,-2.40e+00,
-1.532050e+00,-2.40e+00,
-1.532000e+00,-2.40e+00,
-1.531950e+00,-2.40e+00,
-1.531900e+00,-2.40e+00,
-1.531850e+00,-2.20e+00,
-1.531800e+00,-2.20e+00,
-1.531750e+00,-2.20e+00,
-1.531700e+00,-2.20e+00,
-1.531650e+00,-2.20e+00,
-1.531600e+00,-2.20e+00,
-1.531550e+00,-2.20e+00,
-1.531500e+00,-2.20e+00,
-1.531450e+00,-2.00e+00,
-1.531400e+00,-2.00e+00,
-1.531350e+00,-2.00e+00,
-1.531300e+00,-2.00e+00,
-1.531250e+00,-2.00e+00,
-1.531200e+00,-1.80e+00,
-1.531150e+00,-1.80e+00,
-1.531100e+00,-1.80e+00,
-1.531050e+00,-1.80e+00,
-1.531000e+00,-1.80e+00,
-1.530950e+00,-1.60e+00,
-1.530900e+00,-1.60e+00,
-1.530850e+00,-1.60e+00,
-1.530800e+00,-1.60e+00,
-1.530750e+00,-1.40e+00,
-1.530700e+00,-1.40e+00,
-1.530650e+00,-1.40e+00,
-1.530600e+00,-1.20e+00,
-1.530550e+00,-1.20e+00,
-1.530500e+00,-1.20e+00,
-1.530450e+00,-1.20e+00,
-1.530400e+00,-1.00e+00,
-1.530350e+00,-1.00e+00,
-1.530300e+00,-8.00e-01,
-1.530250e+00,-1.00e+00,
-1.530200e+00,-8.00e-01,
-1.530150e+00,-6.00e-01,
-1.530100e+00,-6.00e-01,
-1.530050e+00,-6.00e-01,
-1.530000e+00,-6.00e-01,
-1.529950e+00,-4.00e-01,
-1.529900e+00,-4.00e-01,
-1.529850e+00,-2.00e-01,
-1.529800e+00,-2.00e-01,
-1.529750e+00,0.00e+00,
-1.529700e+00,0.00e+00,
-1.529650e+00,0.00e+00,
-1.529600e+00,0.00e+00,
-1.529550e+00,2.00e-01,
-1.529500e+00,2.00e-01,
-1.529450e+00,4.00e-01,
-1.529400e+00,4.00e-01,
-1.529350e+00,6.00e-01,
-1.529300e+00,6.00e-01,
-1.529250e+00,6.00e-01,
-1.529200e+00,6.00e-01,
-1.529150e+00,8.00e-01,
-1.529100e+00,1.00e+00,
-1.529050e+00,1.00e+00,
-1.529000e+00,1.20e+00,
-1.528950e+00,1.00e+00,
-1.528900e+00,1.20e+00,
-1.528850e+00,1.20e+00,
-1.528800e+00,1.40e+00,
-1.528750e+00,1.40e+00,
-1.528700e+00,1.60e+00,
-1.528650e+00,1.40e+00,
-1.528600e+00,1.60e+00,
-1.528550e+00,1.60e+00,
-1.528500e+00,1.80e+00,
-1.528450e+00,1.80e+00,
-1.528400e+00,2.00e+00,
-1.528350e+00,2.00e+00,
-1.528300e+00,2.00e+00,
-1.528250e+00,2.20e+00,
-1.528200e+00,2.20e+00,
-1.528150e+00,2.20e+00,
-1.528100e+00,2.40e+00,
-1.528050e+00,2.40e+00,
-1.528000e+00,2.40e+00,
-1.527950e+00,2.60e+00,
-1.527900e+00,2.40e+00,
-1.527850e+00,2.60e+00,
-1.527800e+00,2.80e+00,
-1.527750e+00,2.60e+00,
-1.527700e+00,2.80e+00,
-1.527650e+00,2.80e+00,
-1.527600e+00,2.80e+00,
-1.527550e+00,3.00e+00,
-1.527500e+00,3.00e+00,
-1.527450e+00,3.00e+00,
-1.527400e+00,3.00e+00,
-1.527350e+00,3.00e+00,
-1.527300e+00,3.20e+00,
-1.527250e+00,3.20e+00,
-1.527200e+00,3.20e+00,
-1.527150e+00,3.40e+00,
-1.527100e+00,3.40e+00,
-1.527050e+00,3.40e+00,
-1.527000e+00,3.40e+00,
-1.526950e+00,3.40e+00,
-1.526900e+00,3.40e+00,
-1.526850e+00,3.40e+00,
-1.526800e+00,3.40e+00,
-1.526750e+00,3.40e+00,
-1.526700e+00,3.60e+00,
-1.526650e+00,3.60e+00,
-1.526600e+00,3.60e+00,
-1.526550e+00,3.60e+00,
-1.526500e+00,3.40e+00,
-1.526450e+00,3.40e+00,
-1.526400e+00,3.40e+00,
-1.526350e+00,3.60e+00,
-1.526300e+00,3.40e+00,
-1.526250e+00,3.60e+00,
-1.526200e+00,3.60e+00,
-1.526150e+00,3.60e+00,
-1.526100e+00,3.40e+00,
-1.526050e+00,3.40e+00,
-1.526000e+00,3.60e+00,
-1.525950e+00,3.40e+00,
-1.525900e+00,3.40e+00,
-1.525850e+00,3.40e+00,
-1.525800e+00,3.40e+00,
-1.525750e+00,3.40e+00,
-1.525700e+00,3.20e+00,
-1.525650e+00,3.20e+00,
-1.525600e+00,3.20e+00,
-1.525550e+00,3.20e+00,
-1.525500e+00,3.20e+00,
-1.525450e+00,3.00e+00,
-1.525400e+00,3.00e+00,
-1.525350e+00,3.00e+00,
-1.525300e+00,3.00e+00,
-1.525250e+00,2.80e+00,
-1.525200e+00,2.80e+00,
-1.525150e+00,2.60e+00,
-1.525100e+00,2.60e+00,
-1.525050e+00,2.60e+00,
-1.525000e+00,2.60e+00,
-1.524950e+00,2.60e+00,
-1.524900e+00,2.40e+00,
-1.524850e+00,2.40e+00,
-1.524800e+00,2.20e+00,
-1.524750e+00,2.20e+00,
-1.524700e+00,2.00e+00,
-1.524650e+00,2.00e+00,
-1.524600e+00,2.00e+00,
-1.524550e+00,1.80e+00,
-1.524500e+00,1.80e+00,
-1.524450e+00,1.80e+00,
-1.524400e+00,1.60e+00,
-1.524350e+00,1.60e+00,
-1.524300e+00,1.60e+00,
-1.524250e+00,1.40e+00,
-1.524200e+00,1.20e+00,
-1.524150e+00,1.20e+00,
-1.524100e+00,1.20e+00,
-1.524050e+00,1.00e+00,
-1.524000e+00,1.00e+00,
-1.523950e+00,8.00e-01,
-1.523900e+00,8.00e-01,
-1.523850e+00,6.00e-01,
-1.523800e+00,6.00e-01,
-1.523750e+00,4.00e-01,
-1.523700e+00,4.00e-01,
-1.523650e+00,2.00e-01,
-1.523600e+00,2.00e-01,
-1.523550e+00,0.00e+00,
-1.523500e+00,0.00e+00,
-1.523450e+00,-2.00e-01,
-1.523400e+00,-2.00e-01,
-1.523350e+00,-2.00e-01,
-1.523300e+00,-4.00e-01,
-1.523250e+00,-6.00e-01,
-1.523200e+00,-6.00e-01,
-1.523150e+00,-6.00e-01,
-1.523100e+00,-8.00e-01,
-1.523050e+00,-8.00e-01,
-1.523000e+00,-1.00e+00,
-1.522950e+00,-1.00e+00,
-1.522900e+00,-1.20e+00,
-1.522850e+00,-1.20e+00,
-1.522800e+00,-1.20e+00,
-1.522750e+00,-1.20e+00,
-1.522700e+00,-1.40e+00,
-1.522650e+00,-1.40e+00,
-1.522600e+00,-1.60e+00,
-1.522550e+00,-1.60e+00,
-1.522500e+00,-1.60e+00,
-1.522450e+00,-1.80e+00,
-1.522400e+00,-1.80e+00,
-1.522350e+00,-2.00e+00,
-1.522300e+00,-2.00e+00,
-1.522250e+00,-2.20e+00,
-1.522200e+00,-2.00e+00,
-1.522150e+00,-2.20e+00,
-1.522100e+00,-2.20e+00,
-1.522050e+00,-2.40e+00,
-1.522000e+00,-2.40e+00,
-1.521950e+00,-2.20e+00,
-1.521900e+00,-2.40e+00,
-1.521850e+00,-2.60e+00,
-1.521800e+00,-2.40e+00,
-1.521750e+00,-2.60e+00,
-1.521700e+00,-2.60e+00,
-1.521650e+00,-2.60e+00,
-1.521600e+00,-2.60e+00,
-1.521550e+00,-2.80e+00,
-1.521500e+00,-2.80e+00,
-1.521450e+00,-2.80e+00,
-1.521400e+00,-2.80e+00,
-1.521350e+00,-2.80e+00,
-1.521300e+00,-2.80e+00,
-1.521250e+00,-2.80e+00,
-1.521200e+00,-2.80e+00,
-1.521150e+00,-2.80e+00,
-1.521100e+00,-2.80e+00,
-1.521050e+00,-2.80e+00,
-1.521000e+00,-2.80e+00,
-1.520950e+00,-2.80e+00,
-1.520900e+00,-2.80e+00,
-1.520850e+00,-2.80e+00,
-1.520800e+00,-2.80e+00,
-1.520750e+00,-2.80e+00,
-1.520700e+00,-2.80e+00,
-1.520650e+00,-2.80e+00,
-1.520600e+00,-2.80e+00,
-1.520550e+00,-2.60e+00,
-1.520500e+00,-2.60e+00,
-1.520450e+00,-2.80e+00,
-1.520400e+00,-2.60e+00,
-1.520350e+00,-2.40e+00,
-1.520300e+00,-2.60e+00,
-1.520250e+00,-2.40e+00,
-1.520200e+00,-2.40e+00,
-1.520150e+00,-2.20e+00,
-1.520100e+00,-2.40e+00,
-1.520050e+00,-2.40e+00,
-1.520000e+00,-2.20e+00,
-1.519950e+00,-2.20e+00,
-1.519900e+00,-2.00e+00,
-1.519850e+00,-2.00e+00,
-1.519800e+00,-1.80e+00,
-1.519750e+00,-1.80e+00,
-1.519700e+00,-1.80e+00,
-1.519650e+00,-1.80e+00,
-1.519600e+00,-1.60e+00,
-1.519550e+00,-1.60e+00,
-1.519500e+00,-1.60e+00,
-1.519450e+00,-1.40e+00,
-1.519400e+00,-1.40e+00,
-1.519350e+00,-1.20e+00,
-1.519300e+00,-1.20e+00,
-1.519250e+00,-1.20e+00,
-1.519200e+00,-1.00e+00,
-1.519150e+00,-1.00e+00,
-1.519100e+00,-1.00e+00,
-1.519050e+00,-6.00e-01,
-1.519000e+00,-8.00e-01,
-1.518950e+00,-6.00e-01,
-1.518900e+00,-6.00e-01,
-1.518850e+00,-4.00e-01,
-1.518800e+00,-4.00e-01,
-1.518750e+00,-2.00e-01,
-1.518700e+00,-2.00e-01,
-1.518650e+00,0.00e+00,
-1.518600e+00,0.00e+00,
-1.518550e+00,2.00e-01,
-1.518500e+00,2.00e-01,
-1.518450e+00,4.00e-01,
-1.518400e+00,6.00e-01,
-1.518350e+00,6.00e-01,
-1.518300e+00,6.00e-01,
-1.518250e+00,8.00e-01,
-1.518200e+00,1.00e+00,
-1.518150e+00,1.20e+00,
-1.518100e+00,1.00e+00,
-1.518050e+00,1.20e+00,
-1.518000e+00,1.20e+00,
-1.517950e+00,1.40e+00,
-1.517900e+00,1.60e+00,
-1.517850e+00,1.60e+00,
-1.517800e+00,1.60e+00,
-1.517750e+00,1.80e+00,
-1.517700e+00,1.80e+00,
-1.517650e+00,2.00e+00,
-1.517600e+00,2.00e+00,
-1.517550e+00,2.20e+00,
-1.517500e+00,2.20e+00,
-1.517450e+00,2.20e+00,
-1.517400e+00,2.40e+00,
-1.517350e+00,2.40e+00,
-1.517300e+00,2.60e+00,
-1.517250e+00,2.60e+00,
-1.517200e+00,2.60e+00,
-1.517150e+00,2.80e+00,
-1.517100e+00,2.80e+00,
-1.517050e+00,3.00e+00,
-1.517000e+00,3.00e+00,
-1.516950e+00,3.00e+00,
-1.516900e+00,3.20e+00,
-1.516850e+00,3.20e+00,
-1.516800e+00,3.20e+00,
-1.516750e+00,3.40e+00,
-1.516700e+00,3.40e+00,
-1.516650e+00,3.60e+00,
-1.516600e+00,3.60e+00,
-1.516550e+00,3.40e+00,
-1.516500e+00,3.80e+00,
-1.516450e+00,3.60e+00,
-1.516400e+00,3.60e+00,
-1.516350e+00,3.80e+00,
-1.516300e+00,3.80e+00,
-1.516250e+00,3.80e+00,
-1.516200e+00,3.80e+00,
-1.516150e+00,3.80e+00,
-1.516100e+00,3.80e+00,
-1.516050e+00,3.80e+00,
-1.516000e+00,3.80e+00,
-1.515950e+00,4.00e+00,
-1.515900e+00,3.80e+00,
-1.515850e+00,3.80e+00,
-1.515800e+00,3.80e+00,
-1.515750e+00,3.80e+00,
-1.515700e+00,4.00e+00,
-1.515650e+00,3.80e+00,
-1.515600e+00,3.80e+00,
-1.515550e+00,3.80e+00,
-1.515500e+00,3.80e+00,
-1.515450e+00,3.80e+00,
-1.515400e+00,3.80e+00,
-1.515350e+00,3.80e+00,
-1.515300e+00,3.60e+00,
-1.515250e+00,3.60e+00,
-1.515200e+00,3.60e+00,
-1.515150e+00,3.80e+00,
-1.515100e+00,3.60e+00,
-1.515050e+00,3.60e+00,
-1.515000e+00,3.40e+00,
-1.514950e+00,3.40e+00,
-1.514900e+00,3.40e+00,
-1.514850e+00,3.20e+00,
-1.514800e+00,3.20e+00,
-1.514750e+00,3.20e+00,
-1.514700e+00,3.00e+00,
-1.514650e+00,3.20e+00,
-1.514600e+00,3.00e+00,
-1.514550e+00,2.80e+00,
-1.514500e+00,2.80e+00,
-1.514450e+00,2.60e+00,
-1.514400e+00,2.60e+00,
-1.514350e+00,2.60e+00,
-1.514300e+00,2.40e+00,
-1.514250e+00,2.20e+00,
-1.514200e+00,2.20e+00,
-1.514150e+00,2.00e+00,
-1.514100e+00,2.00e+00,
-1.514050e+00,2.00e+00,
-1.514000e+00,1.80e+00,
-1.513950e+00,1.80e+00,
-1.513900e+00,1.60e+00,
-1.513850e+00,1.60e+00,
-1.513800e+00,1.40e+00,
-1.513750e+00,1.20e+00,
-1.513700e+00,1.20e+00,
-1.513650e+00,1.20e+00,
-1.513600e+00,1.00e+00,
-1.513550e+00,8.00e-01,
-1.513500e+00,8.00e-01,
-1.513450e+00,6.00e-01,
-1.513400e+00,6.00e-01,
-1.513350e+00,4.00e-01,
-1.513300e+00,2.00e-01,
-1.513250e+00,2.00e-01,
-1.513200e+00,0.00e+00,
-1.513150e+00,0.00e+00,
-1.513100e+00,-2.00e-01,
-1.513050e+00,-4.00e-01,
-1.513000e+00,-6.00e-01,
-1.512950e+00,-6.00e-01,
-1.512900e+00,-6.00e-01,
-1.512850e+00,-8.00e-01,
-1.512800e+00,-1.00e+00,
-1.512750e+00,-1.00e+00,
-1.512700e+00,-1.20e+00,
-1.512650e+00,-1.20e+00,
-1.512600e+00,-1.40e+00,
-1.512550e+00,-1.40e+00,
-1.512500e+00,-1.60e+00,
-1.512450e+00,-1.60e+00,
-1.512400e+00,-1.80e+00,
-1.512350e+00,-1.80e+00,
-1.512300e+00,-2.00e+00,
-1.512250e+00,-2.20e+00,
-1.512200e+00,-2.00e+00,
-1.512150e+00,-2.20e+00,
-1.512100e+00,-2.40e+00,
-1.512050e+00,-2.40e+00,
-1.512000e+00,-2.40e+00,
-1.511950e+00,-2.40e+00,
-1.511900e+00,-2.60e+00,
-1.511850e+00,-2.80e+00,
-1.511800e+00,-2.80e+00,
-1.511750e+00,-2.60e+00,
-1.511700e+00,-3.00e+00,
-1.511650e+00,-2.80e+00,
-1.511600e+00,-3.00e+00,
-1.511550e+00,-2.80e+00,
-1.511500e+00,-3.00e+00,
-1.511450e+00,-3.20e+00,
-1.511400e+00,-3.00e+00,
-1.511350e+00,-3.00e+00,
-1.511300e+00,-3.00e+00,
-1.511250e+00,-3.20e+00,
-1.511200e+00,-3.20e+00,
-1.511150e+00,-3.20e+00,
-1.511100e+00,-3.20e+00,
-1.511050e+00,-3.20e+00,
-1.511000e+00,-3.20e+00,
-1.510950e+00,-3.20e+00,
-1.510900e+00,-3.20e+00,
-1.510850e+00,-3.20e+00,
-1.510800e+00,-3.20e+00,
-1.510750e+00,-3.20e+00,
-1.510700e+00,-3.20e+00,
-1.510650e+00,-3.00e+00,
-1.510600e+00,-3.00e+00,
-1.510550e+00,-3.20e+00,
-1.510500e+00,-3.00e+00,
-1.510450e+00,-2.80e+00,
-1.510400e+00,-3.00e+00,
-1.510350e+00,-2.80e+00,
-1.510300e+00,-2.80e+00,
-1.510250e+00,-2.80e+00,
-1.510200e+00,-2.60e+00,
-1.510150e+00,-2.60e+00,
-1.510100e+00,-2.40e+00,
-1.510050e+00,-2.40e+00,
-1.510000e+00,-2.40e+00,
-1.509950e+00,-2.40e+00,
-1.509900e+00,-2.20e+00,
-1.509850e+00,-2.20e+00,
-1.509800e+00,-2.00e+00,
-1.509750e+00,-2.00e+00,
-1.509700e+00,-2.00e+00,
-1.509650e+00,-1.80e+00,
-1.509600e+00,-1.80e+00,
-1.509550e+00,-1.60e+00,
-1.509500e+00,-1.40e+00,
-1.509450e+00,-1.40e+00,
-1.509400e+00,-1.40e+00,
-1.509350e+00,-1.20e+00,
-1.509300e+00,-1.20e+00,
-1.509250e+00,-1.00e+00,
-1.509200e+00,-1.00e+00,
-1.509150e+00,-6.00e-01,
-1.509100e+00,-6.00e-01,
-1.509050e+00,-6.00e-01,
-1.509000e+00,-4.00e-01,
-1.508950e+00,-4.00e-01,
-1.508900e+00,-2.00e-01,
-1.508850e+00,0.00e+00,
-1.508800e+00,0.00e+00,
-1.508750e+00,0.00e+00,
-1.508700e+00,2.00e-01,
-1.508650e+00,2.00e-01,
-1.508600e+00,4.00e-01,
-1.508550e+00,6.00e-01,
-1.508500e+00,6.00e-01,
-1.508450e+00,8.00e-01,
